KNYSNA  - station [0014123 3]   -34.0590 23.0910 54 m ,yyyymmdd,Rainfall (mm) (24 hours),Temp (§ C),Rel Humidity (%),Wind Speed (m/s) ,,,,KBDI,DF,FFDI
,19971103,0.6,17.8,71,1.2,,,,37.28077189356741,7.250525291159354,1.5709729484280428
,19971104,0,27.3,58,2.2,,,,39.223751183731316,7.355843276082469,3.742555797953672
,19971105,1,22.7,56,2.1,,,,40.3809683934379,7.41701600204631,3.4316421314346788
,19971106,0.4,19.6,71,1.3,,,,41.16680890046824,7.457913816118983,1.7311645319658817
,19971107,0,21.6,64,2.4,,,,42.17070067744952,7.509418471896672,2.604787648849558
,19971108,0,24.8,55,4.6,,,,43.612118815395924,7.581948812305635,4.8106222081836165
,19971109,8.4,18.4,69,2.1,,,,40.948486428666875,3.129545707938648,0.8085825449673779
,19971110,0,19,70,1.5,,,,41.67217930624588,4.145495424349556,1.0002432249821152
,19971111,0,20.6,63,2.3,,,,42.55752930086136,6.930694115777089,2.388036953685433
,19971112,0,25.9,55,2.1,,,,44.178625245730714,7.61000551770032,4.0594684720642515
,19971113,0,21.9,76,3.6,,,,45.19992735183219,7.659959436496598,1.962403076834866
,19971114,0,22.8,74,1.8,,,,46.32800762098888,7.71421627559231,1.87559179395465
,19971115,1.2,20.6,70,1.3,,,,47.18783855916143,7.754936243312624,1.926375910863579
,19971116,20.4,22.5,60,3.6,,,,31.743438447508794,0.7630936499909541,0.357025358759548
,19971117,5.8,19,57,8.3,,,,26.708188739685095,0.7521685440220292,0.515275619071526
,19971118,0,19.4,55,3.3,,,,27.538101533122056,2.4694391169916226,1.1872008906786122
,19971119,0,20.9,62,2.4,,,,28.537428399953235,4.144985923667446,1.5161252174302193
,19971120,2.8,21.2,61,1.7,,,,29.568334544543617,5.349841787827189,1.9226035782828805
,19971121,3,15.8,68,9.9,,,,29.334745628562832,4.602819469342678,2.1640587877086674
,19971122,0.8,18.1,60,8.1,,,,29.220800678754923,5.47591314293053,3.144093328789575
,19971123,2.4,22.3,45,3.5,,,,27.99242331343676,6.697645765127081,5.034229258788669
,19971124,10.2,14.9,75,4.9,,,,18.215130904145855,1.4483002374688736,0.3456317839974522
,19971125,0.8,18.8,62,2.8,,,,18.218423025139032,2.0780851178751845,0.7388925444881147
,19971126,0.2,19,63,3.9,,,,18.84349914796475,4.667515336785092,1.7523923532931547
,19971127,0,20.4,59,4.1,,,,19.828986118579966,5.939822835338216,2.721188291535145
,19971128,0,18.7,73,4.3,,,,20.61460684120262,6.191806088042011,1.6794461243610654
,19971129,0,21.2,64,3.7,,,,21.69227563993571,6.269808078017553,2.3995380279939456
,19971130,0,25.3,51,3.5,,,,23.408595026459462,6.391032419445371,4.3249879670013645
,19971201,0,19.7,71,1.5,,,,24.287663856125597,6.451730353284377,1.5310886501826722
,19971202,0,23.3,57,1.8,,,,25.64084144655696,6.543375197415742,2.9149492438896987
,19971203,0,19.4,69,3.7,,,,26.47577319904523,6.598863190585283,1.9985519729916914
,19971204,0,24.9,59,2.6,,,,28.075206111215447,6.7029642281632205,3.145924743974888
,19971205,0,21.8,61,2.9,,,,29.18657411486204,6.773644252121781,2.739986262881287
,19971206,0,21.2,68,2,,,,30.21364882435958,6.837789370153396,1.9732059980213306
,19971207,0,26.7,55,1.7,,,,32.115142236407415,6.9536543257458465,3.6890612762545336
,19971208,0,25.5,67,4,,,,33.76850898342083,7.051447393672159,2.8816067926362536
,19971209,1.8,19.4,87,3.2,,,,34.565222219018835,7.097620897222208,1.1065177790390928
,19971210,0,22.2,64,1.9,,,,35.68753391739083,7.161642407954241,2.431987709366978
,19971211,0,25.1,58,3.7,,,,37.237258759981366,7.248128416492681,3.885333425442781
,19971212,0,28.2,53,3.4,,,,39.371702450079624,7.363727968598599,5.077576802229395
,19971213,3.6,23.9,63,5.1,,,,40.69818217877028,7.252734850400586,3.534994972006158
,19971214,0,21,51,2.4,,,,41.63409802149633,7.481990622610706,3.982698392711804
,19971215,0,29.5,31,2,,,,44.00772267796116,7.601567780871539,10.39383752517075
,19971216,5.8,21.7,55,4.2,,,,44.285944506268834,5.024059631671405,2.7903537534217593
,19971217,8.8,17.7,61,7.8,,,,36.0786871653045,1.3277734026152535,0.7216587063164951
,19971218,0,19.8,58,2.9,,,,36.906414073523145,1.951981414758912,0.8317970175719778
,19971219,0,23.2,54,2.6,,,,38.14981521453645,4.844419413320027,2.5616378275582585
,19971220,0,28.2,54,2.5,,,,40.27252253325563,6.498563936744552,4.019501316796414
,19971221,6,19.7,89,0,,,,40.14913718209396,4.745634180550647,0.5355228766124186
,19971222,0,22.3,60,4.5,,,,41.2471654649413,5.737768022416432,2.8019778848473056
,19971223,0,27.4,56,2.9,,,,43.16368406886426,7.559561231062663,4.384518264360556
,19971224,0,21.9,77,5.7,,,,44.1915045537881,7.610640471040792,2.248354005449169
,19971225,0,19.9,70,1.3,,,,44.98923066784144,7.649719237990794,1.8561369706960738
,19971226,0,25.4,52,2.6,,,,46.50164714354723,7.722483379546015,4.6844729228755355
,19971227,0,24.3,64,2.9,,,,47.8286089112413,7.784931163676007,3.0842073085495736
,19971228,2.6,24.2,69,4,,,,49.129714039772566,7.844932840340556,2.8595284229491895
,19971229,0,24.9,59,3.2,,,,50.524118704107664,7.907922816190677,3.8954845657778594
,19971230,0,30.5,33,2.1,,,,53.00480768890283,8.01673944215097,10.664527564677549
,19971231,0.8,22.4,71,4.6,,,,54.02823035400726,8.060461736750868,2.713152931369172
,19980101,0,22.5,70,2.2,,,,0.0,0.004769823749766701,0.001500465408116765
,19980102,0,28.5,51,4,,,,2.6954665149010815,0.006817956998305502,0.005860961024707581
,19980103,0,33.8,29,2.4,,,,7.200417135340764,0.019292947563925564,0.03653705686319083
,19980104,0,29.5,56,2.2,,,,10.07991978315983,0.036384871692852004,0.022892402446670047
,19980105,17.2,27,70,1.3,,,,0.15116883181593188,0.047178666147311386,0.015547510941933579
,19980106,31.8,19.5,91,1.5,,,,0.0,0.06697390640024031,0.008402717335667099
,19980107,0.4,21.6,78,3.6,,,,0.8589445884410826,0.09203144941723111,0.023072343856777103
,19980108,3.4,18.7,74,2.8,,,,0.0,0.11713924873710757,0.028483348757735064
,19980109,15.8,19.3,62,4.8,,,,0.0,0.14752413513434076,0.06534689309075391
,19980110,0.2,20.1,60,6.8,,,,0.8457939169413866,0.18491182117579974,0.1063973467932533
,19980111,0,23.7,54,2.8,,,,2.4475981175773267,0.2307576558979267,0.13130334614016342
,19980112,3.6,26.5,61,2.4,,,,4.607895792505044,0.2856692651565461,0.1353204776741609
,19980113,2,20,67,7.5,,,,5.097034945781703,0.3377274913336093,0.16009993588198027
,19980114,0,21.6,60,2.8,,,,6.324400377913302,0.39951044412874104,0.17093216608680126
,19980115,0,26.4,55,3.1,,,,8.420522457879004,0.47362204202782054,0.28981311899801915
,19980116,0,23,67,2.3,,,,9.843770004361062,0.549374923843005,0.1848171530276395
,19980117,0,23,67,2.6,,,,11.256617925563658,0.6311046224868696,0.21735381742058452
,19980118,2.8,20.5,78,3,,,,12.295612876174832,0.7152193110599098,0.15992637669638932
,19980119,0.6,19.2,74,2.3,,,,13.169999991723635,0.8028499426639853,0.18565342757827485
,19980120,0,22.3,61,2.3,,,,14.449713027229588,0.8997299664540764,0.36126344234003055
,19980121,0,25.1,56,3.6,,,,16.19591744776234,6.194567570391781,3.5351514625364957
,19980122,0,23.5,71,1.6,,,,17.642965755477878,6.182914253953646,1.6834371678964548
,19980123,0,24.1,62,4.8,,,,19.179542554730897,6.161241507896483,3.0578738780561667
,19980124,0.2,23.8,59,3.9,,,,20.65279376602878,6.194595434969191,3.128621789433217
,19980125,0,24.7,58,2.2,,,,22.26887984424403,6.310940483758492,2.946653711155681
,19980126,0,24.7,63,3.3,,,,23.87065875081813,6.423052608487905,2.768246408174739
,19980127,0,29.3,56,2.4,,,,26.45229201424884,6.597313539925588,3.918853335183143
,19980128,0,24.6,69,3.1,,,,27.99981190142907,6.698120757505428,2.2987705409925714
,19980129,3.2,22.8,76,2.6,,,,29.250696613277526,6.777681697712192,1.6480108828001083
,19980130,0.4,22,61,2.2,,,,30.381256122287333,6.848151881853972,2.628838920284058
,19980131,0,24.1,56,2.4,,,,31.812348580731186,6.935450608176677,3.4534468173898727
,19980201,0,23.8,59,2.5,,,,33.18446268456681,7.017209397326869,3.1447174490356185
,19980202,0,24,74,3.6,,,,34.57662210770523,7.098277171129209,2.093809650286306
,19980203,0,25.4,57,3.6,,,,36.1885779561598,7.189844770563328,3.996648192096256
,19980204,0,27.3,59,4.1,,,,38.14434726605465,7.297744927104344,4.21014974890494
,19980205,0.2,26,65,3.2,,,,39.82799978090005,7.387927106276593,3.0736456425858187
,19980206,0,30.7,58,2.2,,,,42.536069718684494,7.527960426249975,4.295282004477097
,19980207,0,23.9,70,4.3,,,,43.836928299510525,7.593112671142128,2.7158002153624077
,19980208,1,25.9,66,2.4,,,,45.445113408786064,7.671833451942663,2.8714312136134006
,19980209,2.2,21.1,84,3.1,,,,46.36490844060537,7.715975018643106,1.3996206433223133
,19980210,0,24.8,68,5.6,,,,47.76878305591607,7.782143224619119,3.4290702024574258
,19980211,0,27,62,2.8,,,,49.53239306414391,7.86326122337849,3.62557173626106
,19980212,0,26.2,71,3.7,,,,51.133881894987084,7.935050152930542,2.8158328779644393
,19980213,0,26.1,71,2.7,,,,52.70178382618532,8.003664497101058,2.601624313734324
,19980214,0,28.6,66,2.6,,,,54.71878635188332,8.089587919284774,3.371141671706123
,19980215,12.8,22.9,84,1.3,,,,48.07126484858525,1.7312583257891696,0.2924073689318315
,19980216,0.2,20.9,70,3.1,,,,48.75378014761908,2.4968369462960784,0.7399597905630911
,19980217,0,23.9,60,5.5,,,,50.004295369170826,5.660800670373283,3.1750271214677763
,19980218,0,30.2,45,3.3,,,,52.41968292075427,7.234501447293992,6.976416789122819
,19980219,0,30.6,51,2,,,,54.8941940835107,8.010243582869897,5.697793392741735
,19980220,10.2,34.8,37,1.9,,,,53.442670982160536,2.497658053755376,3.341424119506096
,19980221,0,25.8,68,4.3,,,,54.937712492906215,3.467190497927602,1.4313246037449927
,19980222,0,22.5,76,2.4,,,,55.9598821649111,6.66552590316498,1.5779265911447282
,19980223,0,23.4,67,2.4,,,,57.086316803828495,7.90746348663703,2.6265435635218246
,19980224,0,23.3,71,3,,,,58.19142652414118,8.23162639413932,2.495494750937125
,19980225,0,28.6,53,2.2,,,,60.13485593071218,8.308019967836216,5.240163043364572
,19980226,0,25.8,75,2.8,,,,61.56308872924798,8.362807953851593,2.3625560516120694
,19980227,1.4,22.2,80,2.4,,,,62.505722061068155,8.398357210070124,1.7092502559207867
,19980228,0,22.5,59,3,,,,63.475715350338845,8.43444214742611,3.7639560769086513
,19980301,49,18.7,90,1.7,,,,20.154339370301912,0.1883100042494216,0.023884038685884415
,19980302,0,27.4,56,3.1,,,,22.320466409518648,0.2850548933754846,0.17545961566104845
,19980303,0,28.4,50,1.9,,,,24.695271328305093,1.0310451687909088,0.7177017014175882
,19980304,0,25,71,2.6,,,,26.328675814193417,2.0837476197198335,0.6585564799710122
,19980305,0,24.9,73,2.3,,,,27.929440023169317,3.18816991453355,0.9088215001839789
,19980306,0,22.6,76,4.3,,,,29.152026276689714,4.164932290663258,1.1681392510153834
,19980307,0,22.4,62,2.2,,,,30.33798062305115,4.967359588353636,1.8750701273359767
,19980308,2,24.4,70,5,,,,31.818228761634163,5.618531496837034,2.1764575902703736
,19980309,0.6,21.9,65,4.1,,,,32.918914529089115,6.123585073811578,2.398493858909784
,19980310,0,20.6,61,1.9,,,,33.852242035504354,6.519882142371303,2.329063715829074
,19980311,0.8,22.9,61,7.1,,,,35.07543939777826,6.85149867582229,4.096858732796302
,19980312,9.6,20,73,1.5,,,,30.609758744502486,2.432677446709245,0.5512552982197186
,19980313,0,23.9,58,2.2,,,,32.00718189922633,3.3475938348771375,1.5339250864103662
,19980314,0,25.3,68,2.2,,,,33.625964535480016,6.200902679997459,2.092980281358822
,19980315,0,23.5,71,2.4,,,,34.938138139940676,7.11902514183515,2.06964678604595
,19980316,0,25.8,57,4.8,,,,36.61791214369696,7.213827201422015,4.496731566623407
,19980317,7.2,21,78,5.8,,,,35.45732796580556,3.723861389494637,1.0493893500642444
,19980318,0.2,21,67,3.7,,,,36.22342807694839,4.737124645351693,1.6296168452442101
,19980319,0,28.1,38,1.3,,,,38.34880908167985,7.184225014813097,6.942710729271097
,19980320,0,23,64,3,,,,39.553371574452775,7.373383873381225,2.821225952214805
,19980321,0,22.1,71,3,,,,40.62967219000796,7.430015110681333,2.1658290267061524
,19980322,0,21.1,67,1.2,,,,41.577543809530866,7.479086238052112,2.0789612424169595
,19980323,0,23.6,70,2.4,,,,42.842491892146086,7.543428240537272,2.275980924950653
,19980324,44.8,23.4,79,3.8,,,,4.349278819506978,0.1722071607009107,0.044712141992369704
,19980325,16,19.1,85,2.4,,,,0.0,0.15192370739175529,0.024687043438624396
,19980326,0,21.4,75,2.8,,,,1.228882454746855,0.5481346649663057,0.13826556528074524
,19980327,12,20.5,85,1.5,,,,0.0,1.0981426544128903,0.16902821487394626
,19980328,2.4,19.9,92,4.3,,,,0.0,1.2937166254907808,0.19362550195972572
,19980329,0,24.1,73,2.6,,,,1.6826762018451011,2.430371410747835,0.6940236071394953
,19980330,0,27.5,62,2.1,,,,4.092482082617375,3.1258240684459517,1.3985459049406699
,19980331,0,22,62,3.8,,,,5.386553937543927,3.68951727944444,1.5783553201500935
,19980401,0.4,18.8,79,2.4,,,,6.245553829941293,4.146036792170375,0.7857851115751682
,19980402,0,23,61,3.1,,,,7.684693804118759,4.574410928886272,1.9697426489615928
,19980403,0,22.7,62,4.3,,,,9.064489224030071,4.942687992477386,2.2496522995949437
,19980404,0,22.7,58,3.7,,,,10.434547117822067,5.2643864630927,2.6129170691179255
,19980405,2,19.7,72,6.7,,,,11.377051021666285,5.516436527245668,1.963928410675951
,19980406,0,20.9,53,3.4,,,,12.468316846878691,5.74954968763699,3.107647897930918
,19980407,10.8,20.8,60,2.9,,,,7.82004595329755,1.6009600157017012,0.6603196749209534
,19980408,0,19,57,2.5,,,,8.691502114494769,2.2671962308345104,0.9392721961559115
,19980409,0,23.5,40,2.1,,,,10.196620018126032,4.631672062997978,3.8471829799639155
,19980410,0,19.9,72,2.3,,,,11.164894297308695,5.639596270001734,1.394929809085493
,19980411,0,20.6,74,1.8,,,,12.217457744705195,6.137915962514553,1.3895169056976087
,19980412,0,24.7,65,1.8,,,,13.908221652235762,6.193908656050802,2.196794280547648
,19980413,4.6,20.5,83,4.3,,,,14.932863396952264,4.99544108622837,1.022646689270225
,19980414,0,23.2,69,3.1,,,,16.340563947537763,5.680270875963751,1.8633372782264088
,19980415,0,25,67,4.3,,,,18.05041804131927,6.17806751377626,2.5503016117653234
,19980416,0,30,45,1.9,,,,20.9114787695976,6.21344161026122,5.299809270597726
,19980417,0,22.9,71,1.8,,,,22.228147150814593,6.3080484149857075,1.71117758948812
,19980418,0,37.9,21,2.7,,,,28.231072288701743,6.712957659515449,18.2908750248905
,19980419,0,37.5,21,2,,,,33.82122097082065,7.054521176524404,17.865977398188914
,19980420,0,26,61,2,,,,35.548971596445064,7.153802079563528,3.089445990206283
,19980421,1.2,22.4,64,2.1,,,,36.69133747151834,7.217911864709609,2.5093945832968534
,19980422,0,20,67,2.9,,,,37.53744568608087,7.264629368879299,2.2460682330439914
,19980423,0,19.6,76,3.3,,,,38.33701035854847,7.308189510540146,1.6900494827794197
,19980424,0,20.9,75,2.6,,,,39.27490307366038,7.3585714170321985,1.735005768098227
,19980425,0,26.1,63,1.6,,,,40.96507889484611,7.4474641295955974,2.9106674322866852
,19980426,0,22.4,57,2.4,,,,42.07053968074489,7.504316617309947,3.404916325397803
,19980427,0,23,57,4.4,,,,43.24790760450763,7.563778100130325,4.144450349108453
,19980428,0,23.3,57,1.9,,,,44.45768213228603,7.623734348941376,3.418162206325875
,19980429,0,28.5,56,1.4,,,,46.563413442867756,7.725418741910857,4.097268366494582
,19980430,0,22.2,68,2.2,,,,47.60587381669673,7.774538439545103,2.3561482045863555
,19980501,0,21.7,73,1.9,,,,48.58153328790607,7.819799231895029,1.911877026104117
,19980502,0,23,55,1.6,,,,49.71132558515267,7.8713693702145635,3.6482266857339583
,19980503,0,21.2,68,1.9,,,,50.617257612431125,7.912082689779989,2.2597747550732237
,19980504,0,22.2,60,0,,,,51.63273851740589,7.957057615209822,2.6395374541392713
,19980505,0,18.3,82,2.6,,,,52.247607500252805,7.983955646583509,1.35274859981946
,19980506,10.8,22.8,58,1.7,,,,47.60536912850314,2.2418521925644974,0.9538991225287642
,19980507,9.6,18.7,73,2.6,,,,38.67198684388818,1.1939421366188843,0.2867017923048011
,19980508,9.2,23.2,51,4.4,,,,30.702186542494776,2.167243832891737,1.494608779506005
,19980509,1.6,18.9,56,10.4,,,,29.861373077569798,3.7505098813058124,3.0980422702207426
,19980510,81,13.7,94,4.7,,,,0.0,0.07105487218969445,0.008644848063732374
,19980511,2.8,14,75,7.7,,,,0.0,0.09828142991929012,0.029829243562244194
,19980512,1.8,13.6,90,5.7,,,,0.0,0.334645674567592,0.049664894911212475
,19980513,1.6,17.8,60,6.6,,,,0.0,0.7031759137636215,0.36175102553284916
,19980514,15.6,17.8,83,4.7,,,,0.0,0.7808928754324167,0.15460419689416813
,19980515,0,19.5,59,2.6,,,,0.9680647370555224,1.1750310543295481,0.4699960105664404
,19980516,0,26.7,31,2.6,,,,3.1910302484659003,2.2873368752941654,3.0397137146840163
,19980517,0,26.3,24,1.5,,,,5.297897156525235,2.8705004312038,4.3545672570909115
,19980518,0,28.9,23,2.3,,,,8.033037448221837,3.4578419047190345,6.326426023063314
,19980519,0,19,67,3.8,,,,8.903543600235974,3.899267432656811,1.2675141564292003
,19980520,0,19.5,61,1.2,,,,9.829190982004956,4.292334114240077,1.4003567833950576
,19980521,0,20.7,67,1.5,,,,10.902354149206955,4.648613279603751,1.315557775819722
,19980522,0,26.3,54,0,,,,12.9279910346129,5.027925011339668,2.3704965810562952
,19980523,0,18.8,76,1.9,,,,13.754242426926716,5.294511269985756,1.0635869772678148
,19980524,0,19.1,75,2,,,,14.610539742187168,5.533185023958416,1.171436598010237
,19980525,0,22.8,55,3.4,,,,15.957020446417499,5.779850888401673,3.1089161249189545
,19980526,0,26.3,55,1.2,,,,17.929412174038244,6.0463474596112485,3.0396325544630383
,19980527,0,19,74,1.5,,,,18.755777376330037,6.168128519301818,1.2897527223831449
,19980528,0,18.1,64,3.3,,,,19.483575986047605,6.155888868853958,2.0517683370434203
,19980529,0,19.5,58,1.6,,,,20.358819055466146,6.173073660334595,2.299209796529904
,19980530,0,21.2,59,1.8,,,,21.43799758348818,6.251536381640959,2.422595971828526
,19980531,0,25,57,0,,,,23.101207697418637,6.369587871079645,2.583414562200833
,19980601,0.2,18.8,67,3.5,,,,23.88328215336825,6.423923781506378,2.0092789252126297
,19980602,0,17.2,68,2,,,,24.505590535826325,6.466634964310681,1.6312988355593552
,19980603,0.2,22.7,46,0,,,,25.76667711027283,6.551789132779995,3.59199855026957
,19980604,10.4,16.9,72,4.4,,,,20.835772950096175,1.993159899724765,0.5389017928111051
,19980605,0,18.7,64,1.2,,,,21.617080272354393,2.784472211094852,0.8017493639223798
,19980606,13.8,13,89,6.5,,,,13.203196595667853,1.1850985811797077,0.18772548020981197
,19980607,13.4,10.3,85,4.4,,,,0.0,0.49465635680529846,0.06957860141852984
,19980608,0,15.6,60,2.5,,,,0.5511463381285827,1.6508239978678083,0.5519958047844028
,19980609,0,21.5,49,0,,,,1.791620368227035,2.8625873765662337,1.3735527576662179
,19980610,0,17.6,71,4,,,,2.532227621096771,3.759919430687399,1.0332069840473053
,19980611,0,19.2,70,1.4,,,,3.45133334369174,4.4001258442727496,1.0590953403297427
,19980612,0,19.1,64,1.4,,,,4.354199943481794,4.8576298057923575,1.431419554183131
,19980613,0,20.9,58,1.3,,,,5.485418221818276,5.220926391183685,1.992259184022553
,19980614,0,19.6,58,2,,,,6.439680912480274,5.494689339836605,2.1270585547169993
,19980615,0,22.6,41,0,,,,7.81216732084508,5.758174737915825,3.744880294103891
,19980616,0,20.7,66,1.8,,,,8.896524501825706,5.961356632607342,1.7851963044033021
,19980617,0,16.9,81,2.1,,,,9.541630884409372,6.100807776432148,0.98184962858767
,19980618,0,18.9,75,1.2,,,,10.393947927102577,6.141584472626368,1.2056777668026755
,19980619,1,17.2,71,5.3,,,,11.063070270152792,6.15671530763779,1.8503864743559337
,19980620,0,15.1,71,2.2,,,,11.542717197910607,6.166016201480521,1.3294435206222683
,19980621,0,20.3,51,2.8,,,,12.554410914794396,6.181525554782816,3.3319040549668353
,19980622,0,20.6,58,2.8,,,,13.599358283892276,6.191901457151162,2.6480916626947493
,19980623,0,19.3,68,2,,,,14.479292546648264,6.196384111249463,1.6790388854825036
,19980624,0,19.3,68,1.5,,,,15.355143045236769,6.1971514339642555,1.60998321628459
,19980625,0,22.9,65,0,,,,16.71194479038865,6.1914322320910005,1.7755894550693543
,19980626,1,19.4,57,1.5,,,,17.58886265834208,6.183507436032252,2.355912966237667
,19980627,0,15,60,8,,,,18.044410342162244,6.178143800776093,3.162654854598556
,19980628,0,17.4,64,3.5,,,,18.70595055079642,6.1688937234096315,2.042088276710819
,19980629,0,23.9,48,1.2,,,,20.19975607962363,6.161382079181386,3.6353972216094426
,19980630,0,18.5,69,1.7,,,,20.962782198343717,6.217169063131027,1.5445224341686112
,19980701,0.2,19.2,63,1.8,,,,21.797471634348526,6.277343343520512,1.9804136319813541
,19980702,0,15.5,71,3.5,,,,22.281523327985898,6.311837766501067,1.538583998470477
